"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Hong Kong SAR","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","3688618","6"
"Hong Kong SAR","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","3548143","6"
"Hungary","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","4837754",""
"Hungary","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","4941032",""
"Hungary","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","5036163",""
"Hungary","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","5125254",""
"Hungary","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","5208071",""
"Hungary","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","4421347",""
"Hungary","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","4506913",""
"Hungary","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","4584496",""
"Hungary","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","4658185",""
"Hungary","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","4731747",""
"Iceland","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","170736",""
"Iceland","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","167331",""
"Iceland","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","163359",""
"Iceland","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","158926",""
"Iceland","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","153286",""
"Iceland","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","173292",""
"Iceland","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","169991",""
"Iceland","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","165927",""
"Iceland","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","161220",""
"Iceland","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","155105",""
"India","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","734719924",""
"India","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","704538413",""
"India","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","669654926",""
"India","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","630911025",""
"India","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","589594273",""
"India","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","771028172",""
"India","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","742960197",""
"India","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","709543284",""
"India","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","671624032",""
"India","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","630587981",""
"Indonesia","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","140773822",""
"Indonesia","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","136315518",""
"Indonesia","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","131444223",""
"Indonesia","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","126162138",""
"Indonesia","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","120015036",""
"Indonesia","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","138892316",""
"Indonesia","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","134911464",""
"Indonesia","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","130423571",""
"Indonesia","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","125404586",""
"Indonesia","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","119584492",""
"Iran","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","45268958",""
"Iran","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","43652082",""
"Iran","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","41718192",""
"Iran","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","39257866",""
"Iran","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","36679986",""
"Iran","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","45885828",""
"Iran","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","44374973",""
"Iran","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","42526121",""
"Iran","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","40121605",""
"Iran","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","37596375",""
"Iraq","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","23482840",""
"Iraq","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","21440548",""
"Iraq","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","19381093",""
"Iraq","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","17287384",""
"Iraq","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","15178211",""
"Iraq","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","23892718",""
"Iraq","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","21852335",""
"Iraq","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","19779948",""
"Iraq","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","17659705",""
"Iraq","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","15510165",""
"Ireland","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","2738748",""
"Ireland","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","2636970",""
"Ireland","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","2526330",""
"Ireland","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","2402156",""
"Ireland","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","2264997",""
"Ireland","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","2736548",""
"Ireland","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","2638320",""
"Ireland","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","2529128",""
